name	split
gecko_50826	train
gecko_161006	train
gecko_47024	train
gecko_4572	train
gecko_34893	train
gecko_13137	train
gecko_113864	train
gecko_88981	train
gecko_57837	train
gecko_44204	train
gecko_67363	train
gecko_3841	train
gecko_144332	train
gecko_124094	train
gecko_1545	train
gecko_108478	train
gecko_78775	train
gecko_107703	train
gecko_39403	train
gecko_129199	train
gecko_64005	train
gecko_37647	train
gecko_2496	train
gecko_77911	train
gecko_93174	train
gecko_4907	train
gecko_158867	train
gecko_91285	train
gecko_125171	train
gecko_31390	train
gecko_125305	train
gecko_64343	train
gecko_112343	train
gecko_55877	train
gecko_25739	train
gecko_121924	train
gecko_46894	train
gecko_140139	train
gecko_19743	train
gecko_95619	train
gecko_13718	train
gecko_135188	train
gecko_128474	train
gecko_108638	train
gecko_149601	train
gecko_9889	train
gecko_87827	train
gecko_106342	train
gecko_108145	train
gecko_17690	train
gecko_113011	train
gecko_132539	train
gecko_118934	train
gecko_33524	train
gecko_52351	train
gecko_134512	train
gecko_79201	train
gecko_36956	train
gecko_85425	train
gecko_20099	train
gecko_125513	train
gecko_119230	train
gecko_25802	train
gecko_92869	train
gecko_19436	train
gecko_106262	train
gecko_81679	train
gecko_159992	train
gecko_22325	train
gecko_128233	train
gecko_90395	train
gecko_146222	train
gecko_91212	train
gecko_75822	train
gecko_82141	train
gecko_131850	train
gecko_26001	train
gecko_48439	train
gecko_123505	train
gecko_71071	train
gecko_19558	train
gecko_23333	train
gecko_84361	train
gecko_93858	train
gecko_56688	train
gecko_57047	train
gecko_149671	train
gecko_166057	train
gecko_138436	train
gecko_123686	train
gecko_39269	train
gecko_18061	train
gecko_93666	train
gecko_70075	train
gecko_138125	train
gecko_11847	train
gecko_148530	train
gecko_145119	train
gecko_80698	train
gecko_43971	train
gecko_18360	train
gecko_11408	train
gecko_84587	train
gecko_98483	train
gecko_47534	train
gecko_165684	train
gecko_9194	train
gecko_98035	train
gecko_104876	train
gecko_45811	train
gecko_61109	train
gecko_78152	train
gecko_153434	train
gecko_164401	train
gecko_71984	train
gecko_107517	train
gecko_34571	train
gecko_51326	train
gecko_155062	train
gecko_112771	train
gecko_152036	train
gecko_46685	train
gecko_52544	train
gecko_13105	train
gecko_102306	train
gecko_110396	train
gecko_64183	train
gecko_143706	train
gecko_92539	train
gecko_48543	train
gecko_110267	train
gecko_35068	train
gecko_157014	train
gecko_87937	train
gecko_68893	train
gecko_10347	train
gecko_7888	train
gecko_118601	train
gecko_160493	train
gecko_96101	train
gecko_35059	train
gecko_118605	train
gecko_162302	train
gecko_111730	train
gecko_13431	train
gecko_15523	train
gecko_114356	train
gecko_131766	train
gecko_20081	train
gecko_119531	train
gecko_7334	train
gecko_149989	train
gecko_37436	train
gecko_140263	train
gecko_29920	train
gecko_134380	train
gecko_83271	train
gecko_81012	train
gecko_133660	train
gecko_17803	train
gecko_90168	train
gecko_31428	train
gecko_85080	train
gecko_106044	train
gecko_41935	train
gecko_127768	train
gecko_124828	train
gecko_48774	train
gecko_124483	train
gecko_36913	train
gecko_58363	train
gecko_28757	train
gecko_129512	train
gecko_82048	train
gecko_74913	train
gecko_148998	train
gecko_137514	train
gecko_82901	train
gecko_17656	train
gecko_6986	train
gecko_79345	train
gecko_97747	train
gecko_26668	train
gecko_40898	train
gecko_157300	train
gecko_44481	train
gecko_64111	train
gecko_40207	train
gecko_8587	train
gecko_133846	train
gecko_109561	train
gecko_26267	train
gecko_24156	train
gecko_83713	train
gecko_136586	train
gecko_29130	train
gecko_165606	train
gecko_35015	train
gecko_115222	train
gecko_124532	train
gecko_144689	train
gecko_59845	train
gecko_54037	train
gecko_14803	train
gecko_73972	train
gecko_73089	train
gecko_33059	train
gecko_138449	train
gecko_152557	train
gecko_60706	train
gecko_164249	train
gecko_84530	train
gecko_120966	train
gecko_112003	train
gecko_45219	train
gecko_11135	train
gecko_117045	train
gecko_70516	train
gecko_24509	train
gecko_110350	train
gecko_128046	train
gecko_155239	train
gecko_123103	train
gecko_128574	train
gecko_93082	train
gecko_152190	train
gecko_113859	train
gecko_147619	train
gecko_6143	train
gecko_157417	train
gecko_41031	train
gecko_42200	train
gecko_76395	train
gecko_37753	train
gecko_103449	train
gecko_39060	train
gecko_22858	train
gecko_2743	train
gecko_16617	train
gecko_3452	train
gecko_39950	train
gecko_112938	train
gecko_159663	train
gecko_81992	train
gecko_94690	train
gecko_21524	train
gecko_129125	train
gecko_15363	train
gecko_141894	train
gecko_48073	train
gecko_117264	train
gecko_131395	train
gecko_97049	train
gecko_26151	train
gecko_98002	train
gecko_23464	train
gecko_62119	train
gecko_83791	train
gecko_21366	train
gecko_47102	train
gecko_118857	train
gecko_62355	train
gecko_49824	train
gecko_78644	train
gecko_137383	train
gecko_143638	train
gecko_108399	train
gecko_161817	train
gecko_139147	train
gecko_4193	train
gecko_93719	train
gecko_49226	train
gecko_63099	train
gecko_79843	train
gecko_87982	train
gecko_91591	train
gecko_108322	train
gecko_70770	train
gecko_40605	train
gecko_36734	train
gecko_34888	train
gecko_157184	train
gecko_46675	train
gecko_7330	train
gecko_134449	train
gecko_128969	train
gecko_83068	train
gecko_111360	train
gecko_43487	train
gecko_6278	train
gecko_53269	train
gecko_23308	train
gecko_34773	train
gecko_12826	train
gecko_71795	train
gecko_137553	train
gecko_124853	train
gecko_135422	train
gecko_16547	train
gecko_117959	train
gecko_159596	train
gecko_7205	train
gecko_114367	train
gecko_94634	train
gecko_113815	train
gecko_79955	train
gecko_57963	train
gecko_154328	train
gecko_80761	train
gecko_130240	train
gecko_158033	train
gecko_147926	train
gecko_120273	train
gecko_72147	train
gecko_89866	train
gecko_27994	train
gecko_36622	train
gecko_51406	train
gecko_124249	train
gecko_155977	train
gecko_116300	train
gecko_40736	train
gecko_33183	train
gecko_59247	train
gecko_146671	train
gecko_154976	train
gecko_142827	train
gecko_56475	train
gecko_72143	train
gecko_41232	train
gecko_98158	train
gecko_28047	train
gecko_122159	train
gecko_158978	train
gecko_14486	train
gecko_55661	train
gecko_155247	train
gecko_161008	train
gecko_132836	train
gecko_139296	train
gecko_3476	train
gecko_134717	train
gecko_122695	train
gecko_137903	train
gecko_146065	train
gecko_44633	train
gecko_115638	train
gecko_18055	train
gecko_41251	train
gecko_6586	train
gecko_121649	train
gecko_165233	train
gecko_49781	train
gecko_91159	train
gecko_84339	train
gecko_34646	train
gecko_11058	train
gecko_36110	train
gecko_12505	train
gecko_160195	train
gecko_150061	train
gecko_53764	train
gecko_76251	train
gecko_122197	train
gecko_106215	train
gecko_107331	train
gecko_122265	train
gecko_22395	train
gecko_114428	train
gecko_102601	train
gecko_31996	train
gecko_27170	train
gecko_101998	train
gecko_159359	train
gecko_29838	train
gecko_38456	train
gecko_16250	train
gecko_60555	train
gecko_12366	train
gecko_118669	train
gecko_152056	train
gecko_65309	train
gecko_161548	train
gecko_42937	train
gecko_88874	train
gecko_62175	train
gecko_87412	train
gecko_74232	train
gecko_21595	train
gecko_8566	train
gecko_109715	train
gecko_16579	train
gecko_137295	train
gecko_41177	train
gecko_139581	train
gecko_12998	train
gecko_66042	train
gecko_27818	train
gecko_154055	train
gecko_2506	train
gecko_85678	train
gecko_81984	train
gecko_127219	train
gecko_124640	train
gecko_81971	train
gecko_117259	train
gecko_33594	train
gecko_48461	train
gecko_140538	train
gecko_4904	train
gecko_142535	train
gecko_111450	train
gecko_15076	train
gecko_13564	train
gecko_150590	train
gecko_65444	train
gecko_6707	train
gecko_87670	train
gecko_7839	train
gecko_138157	train
gecko_102947	train
gecko_71949	train
gecko_147298	train
gecko_104489	train
gecko_54766	train
gecko_97755	train
gecko_158427	train
gecko_112947	train
gecko_60987	train
gecko_143796	train
gecko_159933	train
gecko_136641	train
gecko_96386	train
gecko_42368	train
gecko_122645	train
gecko_136469	train
gecko_55506	train
gecko_17951	train
gecko_28311	train
gecko_141208	train
gecko_41526	train
gecko_1010	train
gecko_98745	train
gecko_119207	train
gecko_27817	train
gecko_152166	train
gecko_137393	train
gecko_17839	train
gecko_46910	train
gecko_89657	train
gecko_85145	train
gecko_75760	train
gecko_54350	train
gecko_20182	train
gecko_51429	train
gecko_136845	train
gecko_45521	train
gecko_27378	train
gecko_32163	train
gecko_14265	train
gecko_964	train
gecko_68782	train
gecko_78702	train
gecko_79750	train
gecko_78694	train
gecko_163172	train
gecko_131918	train
gecko_113284	train
gecko_68339	train
gecko_159758	train
gecko_123451	train
gecko_53918	train
gecko_148871	train
gecko_70688	train
gecko_71422	train
gecko_29265	train
gecko_163899	train
gecko_77763	train
gecko_155890	train
gecko_126081	train
gecko_160408	train
gecko_69812	train
gecko_78549	train
gecko_77416	train
gecko_117476	train
gecko_28846	train
gecko_109247	train
gecko_58763	train
gecko_95862	train
gecko_1972	train
gecko_30810	train
gecko_124808	train
gecko_50336	train
gecko_119904	train
gecko_64992	train
gecko_108038	train
gecko_165002	train
gecko_99850	train
gecko_117859	train
gecko_94522	train
gecko_142168	train
gecko_147191	train
gecko_115653	train
gecko_18468	train
gecko_147652	train
gecko_119004	train
gecko_156605	train
gecko_47302	train
gecko_99123	train
gecko_46669	train
gecko_16234	train
gecko_64288	train
gecko_68885	train
gecko_80318	train
gecko_70904	train
gecko_29617	train
gecko_17756	train
gecko_119833	train
gecko_121206	train
gecko_76701	train
gecko_34098	train
gecko_152046	train
gecko_104747	train
gecko_68374	train
gecko_68211	train
gecko_16430	train
gecko_21136	train
gecko_154773	train
gecko_65926	train
gecko_122628	train
gecko_141772	train
gecko_33586	train
gecko_45194	train
gecko_39523	train
gecko_160081	train
gecko_26396	train
gecko_152455	train
gecko_163027	train
gecko_10281	train
gecko_19672	train
gecko_147023	train
gecko_16509	train
gecko_75483	train
gecko_105210	train
gecko_71867	train
gecko_143137	train
gecko_144494	train
gecko_65242	train
gecko_140060	train
gecko_52322	train
gecko_56876	train
gecko_72109	train
gecko_143189	train
gecko_30369	train
gecko_51522	train
gecko_23402	train
gecko_1878	train
gecko_76988	train
gecko_36484	train
gecko_10802	train
gecko_7044	train
gecko_128796	train
gecko_63945	train
gecko_125584	train
gecko_31514	train
gecko_71618	train
gecko_141043	train
gecko_12486	train
gecko_98917	train
gecko_56720	train
gecko_153412	train
gecko_87364	train
gecko_150234	train
gecko_67367	train
gecko_96824	train
gecko_65002	train
gecko_152367	train
gecko_66033	train
gecko_145362	train
gecko_91709	train
gecko_39196	train
gecko_29262	train
gecko_77191	train
gecko_33091	train
gecko_55907	train
gecko_29950	train
gecko_72318	train
gecko_105593	train
gecko_104830	train
gecko_43845	train
gecko_10386	train
gecko_165676	train
gecko_67798	train
gecko_109925	train
gecko_18910	train
gecko_101335	train
gecko_131892	train
gecko_88225	train
gecko_81979	train
gecko_19800	train
gecko_79334	train
gecko_29256	train
gecko_37329	train
gecko_137783	train
gecko_130499	train
gecko_118806	train
gecko_92289	train
gecko_127303	train
gecko_23425	train
gecko_46583	train
gecko_1574	train
gecko_19076	train
gecko_163983	train
gecko_5094	train
gecko_104826	train
gecko_14074	train
gecko_109913	train
gecko_39538	train
gecko_63167	train
gecko_45465	train
gecko_89073	train
gecko_132039	train
gecko_140787	train
gecko_163366	train
gecko_153020	train
gecko_6617	train
gecko_7228	train
gecko_92524	train
gecko_41037	train
gecko_63981	train
gecko_139221	train
gecko_129440	train
gecko_52636	train
gecko_114784	train
gecko_70346	train
gecko_136114	train
gecko_115153	train
gecko_128600	train
gecko_33128	train
gecko_13544	train
gecko_38973	train
gecko_42423	train
gecko_137952	train
gecko_109604	train
gecko_12152	train
gecko_165026	train
gecko_67849	train
gecko_156602	train
gecko_149908	train
gecko_23144	train
gecko_131154	train
gecko_164161	train
gecko_103217	train
gecko_105885	train
gecko_94781	train
gecko_53653	train
gecko_58789	train
gecko_55888	train
gecko_43405	train
gecko_134940	train
gecko_132620	train
gecko_134736	train
gecko_159435	train
gecko_161762	train
gecko_97678	train
gecko_120871	train
gecko_55705	train
gecko_27423	train
gecko_32525	train
gecko_75111	train
gecko_83638	train
gecko_69177	train
gecko_141727	train
gecko_157187	train
gecko_147868	train
gecko_42285	train
gecko_22027	train
gecko_12332	train
gecko_125333	train
gecko_47505	train
gecko_125666	train
gecko_80534	train
gecko_39479	train
gecko_126529	train
gecko_104414	train
gecko_21089	train
gecko_46549	train
gecko_100856	train
gecko_79192	train
gecko_119553	train
gecko_94600	train
gecko_160655	train
gecko_116790	train
gecko_1936	train
gecko_117687	train
gecko_88699	train
gecko_99053	train
gecko_3801	train
gecko_71400	train
gecko_119937	train
gecko_107730	train
gecko_26254	train
gecko_64204	train
gecko_91793	train
gecko_63135	train
gecko_154876	train
gecko_52651	train
gecko_108925	train
gecko_71755	train
gecko_112777	train
gecko_113988	train
gecko_125079	train
gecko_130941	train
gecko_11890	train
gecko_62805	train
gecko_14062	train
gecko_118247	train
gecko_126912	train
gecko_148200	train
gecko_124737	train
gecko_76153	train
gecko_4408	train
gecko_84242	train
gecko_99755	train
gecko_44959	train
gecko_49911	train
gecko_33096	train
gecko_140025	train
gecko_44807	train
gecko_154871	train
gecko_74791	train
gecko_37152	train
gecko_46491	train
gecko_5303	train
gecko_131999	train
gecko_41582	train
gecko_162556	train
gecko_61952	train
gecko_151076	train
gecko_4085	train
gecko_24148	train
gecko_67439	train
gecko_109998	train
gecko_36105	train
gecko_129950	train
gecko_140985	train
gecko_87588	train
gecko_59764	train
gecko_108850	train
gecko_121178	train
gecko_95702	train
gecko_125029	train
gecko_5075	train
gecko_69166	train
gecko_42767	train
gecko_52826	train
gecko_56769	train
gecko_80913	train
gecko_143414	train
gecko_119957	train
gecko_26183	train
gecko_163213	train
gecko_75068	train
gecko_21057	train
gecko_134284	train
gecko_39664	train
gecko_17556	train
gecko_31617	train
gecko_690	train
gecko_9894	train
gecko_369	train
gecko_21683	train
