	dataset	spec	ionization	formula	smiles	inchikey	instrument
132	atmomaccs	msg-train_132	[M]+	C10H12N4O5	O=c1[nH]cnc2c1ncn2C1OC(CO)C(O)C1O	UGQMRVRMYYASKQ-UHFFFAOYSA-N	simulated
133	atmomaccs	msg-train_133	[M]+	C44H84NO8P	CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCC=CCCCCCCCC	SNKAWJBJQDLSFF-UHFFFAOYSA-N	simulated
134	atmomaccs	msg-train_134	[M]+	C18H15O4P	O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1	XZZNDPSIHUTMOC-UHFFFAOYSA-N	simulated
135	atmomaccs	msg-train_135	[M]+	C16H25N5O16P2	Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)OC3OC(CO)C(O)C(O)C3O)C(O)C2O)c(=O)[nH]1	MVMSCBBUIHUTGJ-UHFFFAOYSA-N	simulated
136	atmomaccs	msg-train_136	[M]+	C5H6N2O2	Cc1c[nH]c(=O)[nH]c1=O	RWQNBRDOKXIBIV-UHFFFAOYSA-N	simulated
137	atmomaccs	msg-train_137	[M]+	C26H42O4	CC(C)CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC(C)C	HBGGXOJOCNVPFY-UHFFFAOYSA-N	simulated
138	atmomaccs	msg-train_138	[M]+	C18H34O4	CCCCOC(=O)CCCCCCCCC(=O)OCCCC	PYGXAGIECVVIOZ-UHFFFAOYSA-N	simulated
139	atmomaccs	msg-train_139	[M]+	C8H11NO	NCCc1ccc(O)cc1	DZGWFCGJZKJUFP-UHFFFAOYSA-N	simulated
140	atmomaccs	msg-train_140	[M]+	C21H21O4P	Cc1ccccc1OP(=O)(Oc1ccccc1C)Oc1ccccc1C	YSMRWXYRXBRSND-UHFFFAOYSA-N	simulated
141	atmomaccs	msg-train_141	[M]+	C21H30O4	CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2(O)C(=O)CO	WHBHBVVOGNECLV-UHFFFAOYSA-N	simulated
142	atmomaccs	msg-train_142	[M]+	C3H8NO6P	NC(COP(=O)(O)O)C(=O)O	BZQFBWGGLXLEPQ-UHFFFAOYSA-N	simulated
143	atmomaccs	msg-train_143	[M]+	C18H39NO2	CCCCCCCCCCCCCCCC(O)C(N)CO	OTKJDMGTUTTYMP-UHFFFAOYSA-N	simulated
144	atmomaccs	msg-train_144	[M]+	C21H41NO4	CCCCCCCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C	PSHXNVGSVNEJBD-UHFFFAOYSA-N	simulated
145	atmomaccs	msg-train_145	[M]+	C21H36O3	CC(O)C1(O)CCC2C3CCC4CC(O)CCC4(C)C3CCC21C	SCPADBBISMMJAW-UHFFFAOYSA-N	simulated
146	atmomaccs	msg-train_146	[M]+	C22H31O4P	CC(C)CCCCCCCOP(=O)(Oc1ccccc1)Oc1ccccc1	RYUJRXVZSJCHDZ-UHFFFAOYSA-N	simulated
147	atmomaccs	msg-train_147	[M]+	C11H12N2O2	NC(Cc1c[nH]c2ccccc12)C(=O)O	QIVBCDIJIAJPQS-UHFFFAOYSA-N	simulated
148	atmomaccs	msg-train_148	[M]+	C23H46NO7P	CCCCCCCCC=CCCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[NH3+]	PYVRVRFVLRNJLY-UHFFFAOYSA-N	simulated
149	atmomaccs	msg-train_149	[M]+	C8H7NS2	CSc1nc2ccccc2s1	UTBVIMLZIRIFFR-UHFFFAOYSA-N	simulated
150	atmomaccs	msg-train_150	[M]+	C37H74NO8P	CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCCCCCCCCC	SLKDGVPOSSLUAI-UHFFFAOYSA-N	simulated
151	atmomaccs	msg-train_151	[M]+	C10H13N5O4	Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O	OIRDTQYFTABQOQ-UHFFFAOYSA-N	simulated
152	atmomaccs	msg-train_152	[M]+	C21H21O4P	Cc1ccc(OP(=O)(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1	BOSMZFBHAYFUBJ-UHFFFAOYSA-N	simulated
153	atmomaccs	msg-train_153	[M]+	C11H13NO3	CC(=O)NC(Cc1ccccc1)C(=O)O	CBQJSKKFNMDLON-UHFFFAOYSA-N	simulated
154	atmomaccs	msg-train_154	[M]+	C20H27O5P	CCC(CCC(C)O)COP(=O)(Oc1ccccc1)Oc1ccccc1	PZMFWNXABLTZRN-UHFFFAOYSA-N	simulated
155	atmomaccs	msg-train_155	[M]+	C42H82NO8P	CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C	WTJKGGKOPKCXLL-UHFFFAOYSA-N	simulated
156	atmomaccs	msg-train_156	[M]+	C10H14N5O8P	Nc1nc2c(ncn2C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1	RQFCJASXJCIDSX-UHFFFAOYSA-N	simulated
157	atmomaccs	msg-train_157	[M]+	C3H9NO	C[N+](C)(C)[O-]	UYPYRKYUKCHHIB-UHFFFAOYSA-N	simulated
158	atmomaccs	msg-train_158	[M]+	C36H69NO3	CCCCCCCCC=CCCCCCCCC(=O)NC(CO)C(O)C=CCCCCCCCCCCCCC	OBFSLMQLPNKVRW-UHFFFAOYSA-N	simulated
159	atmomaccs	msg-train_159	[M]+	C11H15N5O3S	CSCC1OC(n2cnc3c(N)ncnc32)C(O)C1O	WUUGFSXJNOTRMR-UHFFFAOYSA-N	simulated
160	atmomaccs	msg-train_160	[M]+	C7H11NO3	CC(=O)N1CCCC1C(=O)O	GNMSLDIYJOSUSW-UHFFFAOYSA-N	simulated
161	atmomaccs	msg-train_161	[M]+	C19H17O4P	Cc1ccccc1OP(=O)(Oc1ccccc1)Oc1ccccc1	XMNDMAQKWSQVOV-UHFFFAOYSA-N	simulated
162	atmomaccs	msg-train_162	[M]+	C24H40O4	CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C	RUDATBOHQWOJDD-UHFFFAOYSA-N	simulated
163	atmomaccs	msg-train_163	[M]+	C20H34O8	CCCCOC(=O)CC(CC(=O)OCCCC)(OC(C)=O)C(=O)OCCCC	QZCLKYGREBVARF-UHFFFAOYSA-N	simulated
164	atmomaccs	msg-train_164	[M]+	C5H5N5O	Nc1nc2nc[nH]c2c(=O)[nH]1	UYTPUPDQBNUYGX-UHFFFAOYSA-N	simulated
165	atmomaccs	msg-train_165	[M]+	C33H54O6	CCCCC(CC)COC(=O)c1ccc(C(=O)OCC(CC)CCCC)c(C(=O)OCC(CC)CCCC)c1	KRADHMIOFJQKEZ-UHFFFAOYSA-N	simulated
166	atmomaccs	msg-train_166	[M]+	C5H11NO2	CC(C)C(N)C(=O)O	KZSNJWFQEVHDMF-UHFFFAOYSA-N	simulated
167	atmomaccs	msg-train_167	[M]+	C42H84NO8P	CCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCCC	RTWAYAIMWLNAJW-UHFFFAOYSA-N	simulated
168	atmomaccs	msg-train_168	[M]+	C21H30O4	CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C(C(=O)CO)CCC12	OMFXVFTZEKFJBZ-UHFFFAOYSA-N	simulated
169	atmomaccs	msg-train_169	[M]+	C35H69NO3	CCCCCCCCCCCCCC=CC(O)C(CO)NC(=O)CCCCCCCCCCCCCCCC	ICWGMOFDULMCFL-UHFFFAOYSA-N	simulated
170	atmomaccs	msg-train_170	[M]+	C22H42O4	CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC	SAOKZLXYCUGLFA-UHFFFAOYSA-N	simulated
171	atmomaccs	msg-train_171	[M]+	C12H27O4P	CCCCOP(=O)(OCCCC)OCCCC	STCOOQWBFONSKY-UHFFFAOYSA-N	simulated
172	atmomaccs	msg-train_172	[M]+	C15H22O2	CC(C)(C)c1cc(C=O)cc(C(C)(C)C)c1O	DOZRDZLFLOODMB-UHFFFAOYSA-N	simulated
173	atmomaccs	msg-train_173	[M]+	C27H42O6	CCCCCCOC(=O)c1ccc(C(=O)OCCCCCC)c(C(=O)OCCCCCC)c1	MXHBQKVKHGQWRB-UHFFFAOYSA-N	simulated
174	atmomaccs	msg-train_174	[M]+	C44H80NO8P	CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C	IIZPXYDJLKNOIY-UHFFFAOYSA-N	simulated
175	atmomaccs	msg-train_175	[M]+	C12H27O6P	CCCCOCCOP(=O)(O)OCCOCCCC	NNXWIPHZHATIFE-UHFFFAOYSA-N	simulated
176	atmomaccs	msg-train_176	[M]+	C9H10N2	Cc1cc2nc[nH]c2cc1C	LJUQGASMPRMWIW-UHFFFAOYSA-N	simulated
177	atmomaccs	msg-train_177	[M]+	C6H11Cl4O4P	O=P(O)(OC(CCl)CCl)OC(CCl)CCl	NNKRUBFJSSBFSS-UHFFFAOYSA-N	simulated
178	atmomaccs	msg-train_178	[M]+	C4H9Cl2O4P	O=P(O)(OCCCl)OCCCl	PMGHIGLOERPWGC-UHFFFAOYSA-N	simulated
179	atmomaccs	msg-train_179	[M]+	C8H13NO6	NC(CCOC(=O)CCC(=O)O)C(=O)O	GNISQJGXJIDKDJ-UHFFFAOYSA-N	simulated
180	atmomaccs	msg-train_180	[M]+	C34H69NO3	CCCCCCCCCCCCCCCC(=O)NC(CO)C(O)CCCCCCCCCCCCCCC	GCGTXOVNNFGTPQ-UHFFFAOYSA-N	simulated
181	atmomaccs	msg-train_181	[M]+	C21H28O5	CC12CCC(=O)C=C1CCC1C2C(O)CC2(C=O)C(C(=O)CO)CCC12	PQSUYGKTWSAVDQ-UHFFFAOYSA-N	simulated
182	atmomaccs	msg-train_182	[M]+	C35H68O5	CCCCCCCCCCCCCCCC(=O)OCC(CO)OC(=O)CCCCCCCCCCCCCCC	JEJLGIQLPYYGEE-UHFFFAOYSA-N	simulated
183	atmomaccs	msg-train_183	[M]+	C34H67NO3	CCCCCCCCCCCCCC=CC(O)C(CO)NC(=O)CCCCCCCCCCCCCCC	YDNKGFDKKRUKPY-UHFFFAOYSA-N	simulated
184	atmomaccs	msg-train_184	[M]+	C5H7N3O	Cc1cnc(=O)[nH]c1N	LRSASMSXMSNRBT-UHFFFAOYSA-N	simulated
185	atmomaccs	msg-train_185	[M]+	C9H9NO3	O=C(O)CNC(=O)c1ccccc1	QIAFMBKCNZACKA-UHFFFAOYSA-N	simulated
186	atmomaccs	msg-train_186	[M]+	C24H46NO9P	CCCCCCCCC=CCCCCCCCC(=O)OCC(O)COP(=O)(O)OCC(N)C(=O)O	JZWNYZVVZXZRRH-UHFFFAOYSA-N	simulated
187	atmomaccs	msg-train_187	[M]+	C6H12Cl3O4P	O=P(OCCCl)(OCCCl)OCCCl	HQUQLFOMPYWACS-UHFFFAOYSA-N	simulated
188	atmomaccs	msg-train_188	[M]+	C2H7N3	CN=C(N)N	CHJJGSNFBQVOTG-UHFFFAOYSA-N	simulated
189	atmomaccs	msg-train_189	[M]+	C38H71NO13	CCCCCCCCCCCCCC=CC(O)C(COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)NC(=O)CCCCCCC	JUCWRRXMPGRQOG-UHFFFAOYSA-N	simulated
190	atmomaccs	msg-train_190	[M]+	C20H28O2	CC12C=CC(=O)C=C1CCC1C2CCC2(C)C1CCC2(C)O	XWALNWXLMVGSFR-UHFFFAOYSA-N	simulated
191	atmomaccs	msg-train_191	[M]+	C7H8N4O2	Cn1c(=O)c2[nH]cnc2n(C)c1=O	ZFXYFBGIUFBOJW-UHFFFAOYSA-N	simulated
192	atmomaccs	msg-train_192	[M]+	C9H13N2O9P	O=c1ccn(C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1	DJJCXFVJDGTHFX-UHFFFAOYSA-N	simulated
193	atmomaccs	msg-train_193	[M]+	C21H42O4	CCCCCCCCCCCCCCCCCC(=O)OCC(O)CO	VBICKXHEKHSIBG-UHFFFAOYSA-N	simulated
194	atmomaccs	msg-train_194	[M]+	C10H12N2O	NCCc1c[nH]c2ccc(O)cc12	QZAYGJVTTNCVMB-UHFFFAOYSA-N	simulated
195	atmomaccs	msg-train_195	[M]+	C5H12N2O3S	CS(=N)(=O)CCC(N)C(=O)O	SXTAYKAGBXMACB-UHFFFAOYSA-N	simulated
196	atmomaccs	msg-train_196	[M]+	C19H26O2	CC12C=CC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12	RSIHSRDYCUFFLA-UHFFFAOYSA-N	simulated
197	atmomaccs	msg-train_197	[M]+	C15H33O4P	CCCCCOP(=O)(OCCCCC)OCCCCC	QJAVUVZBMMXBRO-UHFFFAOYSA-N	simulated
198	atmomaccs	msg-train_198	[M]+	C26H45NO7S	CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C	WBWWGRHZICKQGZ-UHFFFAOYSA-N	simulated
199	atmomaccs	msg-train_199	[M]+	C45H78O2	CCCCCCCCC=CCCCCCCCC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1	RJECHNNFRHZQKU-UHFFFAOYSA-N	simulated
200	atmomaccs	msg-train_200	[M]+	C5H9NO4S	NC(CSCC(=O)O)C(=O)O	GBFLZEXEOZUWRN-UHFFFAOYSA-N	simulated
201	atmomaccs	msg-train_201	[M]+	C6H12N2O4S2	NC(CSSCC(N)C(=O)O)C(=O)O	LEVWYRKDKASIDU-UHFFFAOYSA-N	simulated
202	atmomaccs	msg-train_202	[M]+	C25H45NO4	CCCCCC=CCC=CCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C	MJLXQSQYKZWZCB-UHFFFAOYSA-N	simulated
203	atmomaccs	msg-train_203	[M]+	C8H9NO3	Cc1ncc(CO)c(C=O)c1O	RADKZDMFGJYCBB-UHFFFAOYSA-N	simulated
204	atmomaccs	msg-train_204	[M]+	C9H14N2O12P2	O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1	XCCTYIAWTASOJW-UHFFFAOYSA-N	simulated
205	atmomaccs	msg-train_205	[M]+	C19H36O5	CCCCCCCC(=O)OCC(CO)OC(=O)CCCCCCC	ZQBULZYTDGUSSK-UHFFFAOYSA-N	simulated
206	atmomaccs	msg-train_206	[M]+	C8H9N3	Cc1cc2n[nH]nc2cc1C	MVPKIPGHRNIOPT-UHFFFAOYSA-N	simulated
207	atmomaccs	msg-train_207	[M]+	C5H9NO3	CC(=O)NC(C)C(=O)O	KTHDTJVBEPMMGL-UHFFFAOYSA-N	simulated
208	atmomaccs	msg-train_208	[M]+	C2H8NO4P	NCCOP(=O)(O)O	SUHOOTKUPISOBE-UHFFFAOYSA-N	simulated
209	atmomaccs	msg-train_209	[M]+	C7H7N3	Cc1cccc2n[nH]nc12	CMGDVUCDZOBDNL-UHFFFAOYSA-N	simulated
210	atmomaccs	msg-train_210	[M]+	C15H23N5O14P2	Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OCC2OC(O)C(O)C2O)C(O)C1O	SRNWOUGRCWSEMX-UHFFFAOYSA-N	simulated
211	atmomaccs	msg-train_211	[M]+	C14H22O8	CCOC(=O)CC(CC(=O)OCC)(OC(C)=O)C(=O)OCC	WEAPVABOECTMGR-UHFFFAOYSA-N	simulated
212	atmomaccs	msg-train_212	[M]+	C6H14N4O2	NC(N)=NCCCC(N)C(=O)O	ODKSFYDXXFIFQN-UHFFFAOYSA-N	simulated
213	atmomaccs	msg-train_213	[M]+	C20H22O5	CC(COCC(C)OC(=O)c1ccccc1)OC(=O)c1ccccc1	IZYUWBATGXUSIK-UHFFFAOYSA-N	simulated
214	atmomaccs	msg-train_214	[M]+	C5H9NO4	CC(=O)NC(CO)C(=O)O	JJIHLJJYMXLCOY-UHFFFAOYSA-N	simulated
215	atmomaccs	msg-train_215	[M]+	C5H11NO2	COC(=O)CCCN	KVQGGLZHHFGHPU-UHFFFAOYSA-N	simulated
216	atmomaccs	msg-train_216	[M]+	C10H14N5O7P	Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O	UDMBCSSLTHHNCD-UHFFFAOYSA-N	simulated
217	atmomaccs	msg-train_217	[M]+	C14H20N6O5S	Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O	ZJUKTBDSGOFHSH-UHFFFAOYSA-N	simulated
218	atmomaccs	msg-train_218	[M]+	C10H26N4	NCCCNCCCCNCCCN	PFNFFQXMRSDOHW-UHFFFAOYSA-N	simulated
219	atmomaccs	msg-train_219	[M]+	C26H48O4	CC(C)CCCCCCOC(=O)C1CCCCC1C(=O)OCCCCCCC(C)C	HORIEOQXBKUKGQ-UHFFFAOYSA-N	simulated
220	atmomaccs	msg-train_220	[M]+	C5H9NO3	O=C(O)C1CC(O)CN1	PMMYEEVYMWASQN-UHFFFAOYSA-N	simulated
221	atmomaccs	msg-train_221	[M]+	C26H54NO7P	CCCCCCCCCCCCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C	IHNKQIMGVNPMTC-UHFFFAOYSA-N	simulated
222	atmomaccs	msg-train_222	[M]+	C19H28O2	CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12	MUMGGOZAMZWBJJ-UHFFFAOYSA-N	simulated
223	atmomaccs	msg-train_223	[M]+	C6H5N5O	Nc1nc2nccnc2c(=O)[nH]1	HNXQXTQTPAJEJL-UHFFFAOYSA-N	simulated
224	atmomaccs	msg-train_224	[M]+	C21H30O2	CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C	RJKFOVLPORLFTN-UHFFFAOYSA-N	simulated
225	atmomaccs	msg-train_225	[M]+	C9H15Cl6O4P	O=P(OC(CCl)CCl)(OC(CCl)CCl)OC(CCl)CCl	ASLWPAWFJZFCKF-UHFFFAOYSA-N	simulated
226	atmomaccs	msg-train_226	[M]+	C22H32O3	CC(=O)C1(O)CCC2C3CC(C)C4=CC(=O)CCC4(C)C3CCC21C	FRQMUZJSZHZSGN-UHFFFAOYSA-N	simulated
227	atmomaccs	msg-train_227	[M]+	C21H21O4P	Cc1cccc(OP(=O)(Oc2cccc(C)c2)Oc2cccc(C)c2)c1	RMLPZKRPSQVRAB-UHFFFAOYSA-N	simulated
228	atmomaccs	msg-train_228	[M]+	C4H5N3O	Nc1ccnc(=O)[nH]1	OPTASPLRGRRNAP-UHFFFAOYSA-N	simulated
229	atmomaccs	msg-train_229	[M]+	C5H4N4	c1ncc2[nH]cnc2n1	KDCGOANMDULRCW-UHFFFAOYSA-N	simulated
230	atmomaccs	msg-train_230	[M]+	C15H12I3NO4	NC(Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O	AUYYCJSJGJYCDS-UHFFFAOYSA-N	simulated
231	atmomaccs	msg-train_231	[M]+	C28H46O4	CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C	ZVFDTKUVRCTHQE-UHFFFAOYSA-N	simulated
232	atmomaccs	msg-train_232	[M]+	C5H11NO2S	CSCCC(N)C(=O)O	FFEARJCKVFRZRR-UHFFFAOYSA-N	simulated
233	atmomaccs	msg-train_233	[M]+	C18H26O2	CC12CCC3C4CCC(=O)C=C4CCC3C1CCC2O	NPAGDVCDWIYMMC-UHFFFAOYSA-N	simulated
234	atmomaccs	msg-train_234	[M]+	C2H7NO3S	NCCS(=O)(=O)O	XOAAWQZATWQOTB-UHFFFAOYSA-N	simulated
235	atmomaccs	msg-train_235	[M]+	C4H8N2O3	NC(=O)CC(N)C(=O)O	DCXYFEDJOCDNAF-UHFFFAOYSA-N	simulated
236	atmomaccs	msg-train_236	[M]+	C7H15NO3	C[N+](C)(C)CC(O)CC(=O)[O-]	PHIQHXFUZVPYII-UHFFFAOYSA-N	simulated
237	atmomaccs	msg-train_237	[M]+	C7H6N2S	Nc1nc2ccccc2s1	UHGULLIUJBCTEF-UHFFFAOYSA-N	simulated
238	atmomaccs	msg-train_238	[M]+	C4H12N2Se2	NCC[Se][Se]CCN	QNGIKJLVQNCRRC-UHFFFAOYSA-N	simulated
239	atmomaccs	msg-train_239	[M]+	C8H15NO6	CC(=O)NC1C(O)OC(CO)C(O)C1O	OVRNDRQMDRJTHS-UHFFFAOYSA-N	simulated
240	atmomaccs	msg-train_240	[M]+	C20H30O2	CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2(C)O	GCKMFJBGXUYNAG-UHFFFAOYSA-N	simulated
241	atmomaccs	msg-train_241	[M]+	C41H83N2O6P	CCCCCCCCCCCCCC=CC(O)C(COP(=O)([O-])OCC[N+](C)(C)C)NC(=O)CCCCCCCCCCCCCCCCC	LKQLRGMMMAHREN-UHFFFAOYSA-N	simulated
242	atmomaccs	msg-train_242	[M]+	C8H11NO2	NCCc1ccc(O)c(O)c1	VYFYYTLLBUKUHU-UHFFFAOYSA-N	simulated
243	atmomaccs	msg-train_243	[M]+	C5H9NO4	NC(CCC(=O)O)C(=O)O	WHUUTDBJXJRKMK-UHFFFAOYSA-N	simulated
244	atmomaccs	msg-train_244	[M]+	C10H13N5O3	Nc1ncnc2c1ncn2C1CC(O)C(CO)O1	OLXZPDWKRNYJJZ-UHFFFAOYSA-N	simulated
245	atmomaccs	msg-train_245	[M]+	C9H11NO3	NC(Cc1ccc(O)cc1)C(=O)O	OUYCCCASQSFEME-UHFFFAOYSA-N	simulated
246	atmomaccs	msg-train_246	[M]+	C10H14N2O5	Cc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O	IQFYYKKMVGJFEH-UHFFFAOYSA-N	simulated
247	atmomaccs	msg-train_247	[M]+	C21H30O5	CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO	JYGXADMDTFJGBT-UHFFFAOYSA-N	simulated
248	atmomaccs	msg-train_248	[M]+	C41H72O2	CCCCCCCCCCCCCC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1	SJDMTGSQPOFVLR-UHFFFAOYSA-N	simulated
249	atmomaccs	msg-train_249	[M]+	C21H40O4	CCCCCCCCC=CCCCCCCCC(=O)OCC(O)CO	RZRNAYUHWVFMIP-UHFFFAOYSA-N	simulated
250	atmomaccs	msg-train_250	[M]+	C10H13N5O5	Nc1nc2c(ncn2C2OC(CO)C(O)C2O)c(=O)[nH]1	NYHBQMYGNKIUIF-UHFFFAOYSA-N	simulated
251	atmomaccs	msg-train_251	[M]+	C9H13NO3	COc1cc(C(O)CN)ccc1O	YNYAYWLBAHXHLL-UHFFFAOYSA-N	simulated
252	atmomaccs	msg-train_252	[M]+	C6H6N4S	CSc1ncnc2nc[nH]c12	UIJIQXGRFSPYQW-UHFFFAOYSA-N	simulated
253	atmomaccs	msg-train_253	[M]+	C6H10N2O4	CC(=O)NC(CC(N)=O)C(=O)O	HXFOXFJUNFFYMO-UHFFFAOYSA-N	simulated
254	atmomaccs	msg-train_254	[M]+	C11H15N5O4	Cn1cnc2c(ncn2C2OC(CO)C(O)C2O)c1=N	GFYLSDSUCHVORB-UHFFFAOYSA-N	simulated
255	atmomaccs	msg-train_255	[M]+	C3H7NO2	CNCC(=O)O	FSYKKLYZXJSNPZ-UHFFFAOYSA-N	simulated
256	atmomaccs	msg-train_256	[M]+	C20H32O4	CCCCCC(O)C=CC1C=CC(=O)C1CCCCCCC(=O)O	BGKHCLZFGPIKKU-UHFFFAOYSA-N	simulated
257	atmomaccs	msg-train_257	[M]+	C10H7NO3	O=C(O)c1cc(=O)c2ccccc2[nH]1	HCZHHEIFKROPDY-UHFFFAOYSA-N	simulated
258	atmomaccs	msg-train_258	[M]+	C10H12N4O6	O=c1[nH]c(=O)c2ncn(C3OC(CO)C(O)C3O)c2[nH]1	UBORTCNDUKBEOP-UHFFFAOYSA-N	simulated
259	atmomaccs	msg-train_259	[M]+	C4H7NOS	NC1CCSC1=O	KIWQWJKWBHZMDT-UHFFFAOYSA-N	simulated
260	atmomaccs	msg-train_260	[M]+	C7H19N3	NCCCCNCCCN	ATHGHQPFGPMSJY-UHFFFAOYSA-N	simulated
261	atmomaccs	msg-train_261	[M]+	C10H16N2O3S	O=C(O)CCCCC1SCC2NC(=O)NC21	YBJHBAHKTGYVGT-UHFFFAOYSA-N	simulated
262	atmomaccs	msg-train_262	[M]+	C12H22O11	OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O	GUBGYTABKSRVRQ-UHFFFAOYSA-N	simulated
263	atmomaccs	msg-train_263	[M]+	C9H18Cl3O4P	CC(CCl)OP(=O)(OC(C)CCl)OC(C)CCl	KVMPUXDNESXNOH-UHFFFAOYSA-N	simulated
264	atmomaccs	msg-train_264	[M]+	C45H76O2	CCCCCC=CCC=CCCCCCCCC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1	NAACPBBQTFFYQB-UHFFFAOYSA-N	simulated
265	atmomaccs	msg-train_265	[M]+	C5H11NO2	CCCC(N)C(=O)O	SNDPXSYFESPGGJ-UHFFFAOYSA-N	simulated
266	atmomaccs	msg-train_266	[M]+	C23H32O4	CC(=O)OCC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C	VPGRYOFKCNULNK-UHFFFAOYSA-N	simulated
267	atmomaccs	msg-train_267	[M]+	C19H38O4	CCCCCCCCCCCCCCCC(=O)OCC(O)CO	QHZLMUACJMDIAE-UHFFFAOYSA-N	simulated
268	atmomaccs	msg-train_268	[M]+	C20H32O5	CCCCCC(O)C=CC1C(O)CC(=O)C1CC=CCCCC(=O)O	XEYBRNLFEZDVAW-UHFFFAOYSA-N	simulated
269	atmomaccs	msg-train_269	[M]+	C6H9NO5	CC(=O)NC(CC(=O)O)C(=O)O	OTCCIMWXFLJLIA-UHFFFAOYSA-N	simulated
270	atmomaccs	msg-train_270	[M]+	C11H15NO2	CCOC(=O)c1ccc(N(C)C)cc1	FZUGPQWGEGAKET-UHFFFAOYSA-N	simulated
271	atmomaccs	msg-train_271	[M]+	C4H9NO2S	NC(CCS)C(=O)O	FFFHZYDWPBMWHY-UHFFFAOYSA-N	simulated
272	atmomaccs	msg-train_272	[M]+	C21H28O5	CC12CCC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO	MFYSYFVPBJMHGN-UHFFFAOYSA-N	simulated
273	atmomaccs	msg-train_273	[M]+	C6H5N3	c1ccc2n[nH]nc2c1	QRUDEWIWKLJBPS-UHFFFAOYSA-N	simulated
274	atmomaccs	msg-train_274	[M]+	C19H19N7O6	Nc1nc2ncc(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)nc2c(=O)[nH]1	OVBPIULPVIDEAO-UHFFFAOYSA-N	simulated
275	atmomaccs	msg-train_275	[M]+	C4H9N3O2	CN(CC(=O)O)C(=N)N	CVSVTCORWBXHQV-UHFFFAOYSA-N	simulated
276	atmomaccs	msg-train_276	[M]+	C11H19NO9	CC(=O)NC1C(O)CC(O)(C(=O)O)OC1C(O)C(O)CO	SQVRNKJHWKZAKO-UHFFFAOYSA-N	simulated
277	atmomaccs	msg-train_277	[M]+	C5H4N4O	O=c1[nH]cnc2nc[nH]c12	FDGQSTZJBFJUBT-UHFFFAOYSA-N	simulated
